n_kcs,turns,tau,gain,decay,readiness,noise,graph,prior,policy,fraction_mastered
12,120,0.8,0.185,0.002,0.6,0.0,dag,partial,greedy_lowest_first,0.28375
12,120,0.8,0.185,0.002,0.6,0.0,dag,partial,random_unmastered,0.66625
12,120,0.8,0.185,0.002,0.6,0.0,dag,partial,fixed_curriculum_no_skip,0.5275
12,120,0.8,0.185,0.002,0.6,0.0,dag,partial,prereq_lowest_first_previous,0.9916666666666666
12,120,0.8,0.185,0.002,0.6,0.0,dag,partial,filtered_curriculum_index_order,0.9916666666666667
12,120,0.8,0.185,0.002,0.6,0.0,dag,partial,filtered_curriculum_random_topo,0.9908333333333332
12,120,0.8,0.185,0.002,0.6,0.0,dag,partial,mta,0.99
12,120,0.8,0.185,0.002,0.6,0.05,dag,partial,greedy_lowest_first,0.3308333333333333
12,120,0.8,0.185,0.002,0.6,0.05,dag,partial,random_unmastered,0.5504166666666667
12,120,0.8,0.185,0.002,0.6,0.05,dag,partial,fixed_curriculum_no_skip,0.5275
12,120,0.8,0.185,0.002,0.6,0.05,dag,partial,prereq_lowest_first_previous,0.8529166666666665
12,120,0.8,0.185,0.002,0.6,0.05,dag,partial,filtered_curriculum_index_order,0.8079166666666666
12,120,0.8,0.185,0.002,0.6,0.05,dag,partial,filtered_curriculum_random_topo,0.8033333333333335
12,120,0.8,0.185,0.002,0.6,0.05,dag,partial,mta,0.80125
12,120,0.8,0.185,0.002,0.6,0.1,dag,partial,greedy_lowest_first,0.375
12,120,0.8,0.185,0.002,0.6,0.1,dag,partial,random_unmastered,0.5070833333333333
12,120,0.8,0.185,0.002,0.6,0.1,dag,partial,fixed_curriculum_no_skip,0.5279166666666667
12,120,0.8,0.185,0.002,0.6,0.1,dag,partial,prereq_lowest_first_previous,0.7333333333333334
12,120,0.8,0.185,0.002,0.6,0.1,dag,partial,filtered_curriculum_index_order,0.62375
12,120,0.8,0.185,0.002,0.6,0.1,dag,partial,filtered_curriculum_random_topo,0.6204166666666666
12,120,0.8,0.185,0.002,0.6,0.1,dag,partial,mta,0.6408333333333335
12,120,0.8,0.185,0.004,1.0,0.0,dag,partial,greedy_lowest_first,0.15416666666666665
12,120,0.8,0.185,0.004,1.0,0.0,dag,partial,random_unmastered,0.3241666666666667
12,120,0.8,0.185,0.004,1.0,0.0,dag,partial,fixed_curriculum_no_skip,0.3425
12,120,0.8,0.185,0.004,1.0,0.0,dag,partial,prereq_lowest_first_previous,0.3429166666666667
12,120,0.8,0.185,0.004,1.0,0.0,dag,partial,filtered_curriculum_index_order,0.6375
12,120,0.8,0.185,0.004,1.0,0.0,dag,partial,filtered_curriculum_random_topo,0.6554166666666668
12,120,0.8,0.185,0.004,1.0,0.0,dag,partial,mta,0.6441666666666667
12,120,0.8,0.185,0.004,1.0,0.05,dag,partial,greedy_lowest_first,0.22541666666666668
12,120,0.8,0.185,0.004,1.0,0.05,dag,partial,random_unmastered,0.315
12,120,0.8,0.185,0.004,1.0,0.05,dag,partial,fixed_curriculum_no_skip,0.3425
12,120,0.8,0.185,0.004,1.0,0.05,dag,partial,prereq_lowest_first_previous,0.33958333333333335
12,120,0.8,0.185,0.004,1.0,0.05,dag,partial,filtered_curriculum_index_order,0.5745833333333333
12,120,0.8,0.185,0.004,1.0,0.05,dag,partial,filtered_curriculum_random_topo,0.5779166666666665
12,120,0.8,0.185,0.004,1.0,0.05,dag,partial,mta,0.6120833333333333
12,120,0.8,0.185,0.004,1.0,0.1,dag,partial,greedy_lowest_first,0.2675
12,120,0.8,0.185,0.004,1.0,0.1,dag,partial,random_unmastered,0.30875
12,120,0.8,0.185,0.004,1.0,0.1,dag,partial,fixed_curriculum_no_skip,0.3425
12,120,0.8,0.185,0.004,1.0,0.1,dag,partial,prereq_lowest_first_previous,0.3420833333333333
12,120,0.8,0.185,0.004,1.0,0.1,dag,partial,filtered_curriculum_index_order,0.47833333333333333
12,120,0.8,0.185,0.004,1.0,0.1,dag,partial,filtered_curriculum_random_topo,0.48
12,120,0.8,0.185,0.004,1.0,0.1,dag,partial,mta,0.5416666666666667
12,120,0.8,0.185,0.004,0.8,0.0,dag,partial,greedy_lowest_first,0.009583333333333333
12,120,0.8,0.185,0.004,0.8,0.0,dag,partial,random_unmastered,0.18
12,120,0.8,0.185,0.004,0.8,0.0,dag,partial,fixed_curriculum_no_skip,0.2033333333333333
12,120,0.8,0.185,0.004,0.8,0.0,dag,partial,prereq_lowest_first_previous,0.3429166666666667
12,120,0.8,0.185,0.004,0.8,0.0,dag,partial,filtered_curriculum_index_order,0.6375
12,120,0.8,0.185,0.004,0.8,0.0,dag,partial,filtered_curriculum_random_topo,0.6554166666666668
12,120,0.8,0.185,0.004,0.8,0.0,dag,partial,mta,0.6408333333333335
12,120,0.8,0.185,0.004,0.8,0.05,dag,partial,greedy_lowest_first,0.04375
12,120,0.8,0.185,0.004,0.8,0.05,dag,partial,random_unmastered,0.16166666666666665
12,120,0.8,0.185,0.004,0.8,0.05,dag,partial,fixed_curriculum_no_skip,0.2033333333333333
12,120,0.8,0.185,0.004,0.8,0.05,dag,partial,prereq_lowest_first_previous,0.31958333333333333
12,120,0.8,0.185,0.004,0.8,0.05,dag,partial,filtered_curriculum_index_order,0.5708333333333333
12,120,0.8,0.185,0.004,0.8,0.05,dag,partial,filtered_curriculum_random_topo,0.5775
12,120,0.8,0.185,0.004,0.8,0.05,dag,partial,mta,0.5966666666666667
12,120,0.8,0.185,0.004,0.8,0.1,dag,partial,greedy_lowest_first,0.08125
12,120,0.8,0.185,0.004,0.8,0.1,dag,partial,random_unmastered,0.16125
12,120,0.8,0.185,0.004,0.8,0.1,dag,partial,fixed_curriculum_no_skip,0.2033333333333333
12,120,0.8,0.185,0.004,0.8,0.1,dag,partial,prereq_lowest_first_previous,0.3120833333333333
12,120,0.8,0.185,0.004,0.8,0.1,dag,partial,filtered_curriculum_index_order,0.475
12,120,0.8,0.185,0.004,0.8,0.1,dag,partial,filtered_curriculum_random_topo,0.47708333333333336
12,120,0.8,0.185,0.004,0.8,0.1,dag,partial,mta,0.5291666666666667
12,120,0.8,0.185,0.004,0.6,0.0,dag,partial,greedy_lowest_first,0.0
12,120,0.8,0.185,0.004,0.6,0.0,dag,partial,random_unmastered,0.10583333333333332
12,120,0.8,0.185,0.004,0.6,0.0,dag,partial,fixed_curriculum_no_skip,0.14625
12,120,0.8,0.185,0.004,0.6,0.0,dag,partial,prereq_lowest_first_previous,0.3429166666666667
12,120,0.8,0.185,0.004,0.6,0.0,dag,partial,filtered_curriculum_index_order,0.6375
12,120,0.8,0.185,0.004,0.6,0.0,dag,partial,filtered_curriculum_random_topo,0.6554166666666668
12,120,0.8,0.185,0.004,0.6,0.0,dag,partial,mta,0.62375
12,120,0.8,0.185,0.004,0.6,0.05,dag,partial,greedy_lowest_first,0.004166666666666667
12,120,0.8,0.185,0.004,0.6,0.05,dag,partial,random_unmastered,0.09958333333333332
12,120,0.8,0.185,0.004,0.6,0.05,dag,partial,fixed_curriculum_no_skip,0.14625
12,120,0.8,0.185,0.004,0.6,0.05,dag,partial,prereq_lowest_first_previous,0.2816666666666666
12,120,0.8,0.185,0.004,0.6,0.05,dag,partial,filtered_curriculum_index_order,0.5708333333333333
12,120,0.8,0.185,0.004,0.6,0.05,dag,partial,filtered_curriculum_random_topo,0.5766666666666667
12,120,0.8,0.185,0.004,0.6,0.05,dag,partial,mta,0.5770833333333333
12,120,0.8,0.185,0.004,0.6,0.1,dag,partial,greedy_lowest_first,0.013333333333333332
12,120,0.8,0.185,0.004,0.6,0.1,dag,partial,random_unmastered,0.0975
12,120,0.8,0.185,0.004,0.6,0.1,dag,partial,fixed_curriculum_no_skip,0.14625
12,120,0.8,0.185,0.004,0.6,0.1,dag,partial,prereq_lowest_first_previous,0.29083333333333333
12,120,0.8,0.185,0.004,0.6,0.1,dag,partial,filtered_curriculum_index_order,0.4745833333333333
12,120,0.8,0.185,0.004,0.6,0.1,dag,partial,filtered_curriculum_random_topo,0.4766666666666666
12,120,0.8,0.185,0.004,0.6,0.1,dag,partial,mta,0.5016666666666666
12,120,0.8,0.185,0.008,1.0,0.0,dag,partial,greedy_lowest_first,0.0
12,120,0.8,0.185,0.008,1.0,0.0,dag,partial,random_unmastered,0.0375
12,120,0.8,0.185,0.008,1.0,0.0,dag,partial,fixed_curriculum_no_skip,0.0
12,120,0.8,0.185,0.008,1.0,0.0,dag,partial,prereq_lowest_first_previous,0.09916666666666667
12,120,0.8,0.185,0.008,1.0,0.0,dag,partial,filtered_curriculum_index_order,0.31375
12,120,0.8,0.185,0.008,1.0,0.0,dag,partial,filtered_curriculum_random_topo,0.32
12,120,0.8,0.185,0.008,1.0,0.0,dag,partial,mta,0.3179166666666666
12,120,0.8,0.185,0.008,1.0,0.05,dag,partial,greedy_lowest_first,0.0
12,120,0.8,0.185,0.008,1.0,0.05,dag,partial,random_unmastered,0.025
12,120,0.8,0.185,0.008,1.0,0.05,dag,partial,fixed_curriculum_no_skip,0.0
12,120,0.8,0.185,0.008,1.0,0.05,dag,partial,prereq_lowest_first_previous,0.06583333333333333
12,120,0.8,0.185,0.008,1.0,0.05,dag,partial,filtered_curriculum_index_order,0.3
12,120,0.8,0.185,0.008,1.0,0.05,dag,partial,filtered_curriculum_random_topo,0.30833333333333335
12,120,0.8,0.185,0.008,1.0,0.05,dag,partial,mta,0.305
12,120,0.8,0.185,0.008,1.0,0.1,dag,partial,greedy_lowest_first,0.0008333333333333333
12,120,0.8,0.185,0.008,1.0,0.1,dag,partial,random_unmastered,0.02208333333333333
12,120,0.8,0.185,0.008,1.0,0.1,dag,partial,fixed_curriculum_no_skip,0.0
12,120,0.8,0.185,0.008,1.0,0.1,dag,partial,prereq_lowest_first_previous,0.07166666666666667
12,120,0.8,0.185,0.008,1.0,0.1,dag,partial,filtered_curriculum_index_order,0.27375
12,120,0.8,0.185,0.008,1.0,0.1,dag,partial,filtered_curriculum_random_topo,0.27625
12,120,0.8,0.185,0.008,1.0,0.1,dag,partial,mta,0.305
12,120,0.8,0.185,0.008,0.8,0.0,dag,partial,greedy_lowest_first,0.0
12,120,0.8,0.185,0.008,0.8,0.0,dag,partial,random_unmastered,0.014166666666666666
12,120,0.8,0.185,0.008,0.8,0.0,dag,partial,fixed_curriculum_no_skip,0.0
12,120,0.8,0.185,0.008,0.8,0.0,dag,partial,prereq_lowest_first_previous,0.09916666666666667
12,120,0.8,0.185,0.008,0.8,0.0,dag,partial,filtered_curriculum_index_order,0.31375
12,120,0.8,0.185,0.008,0.8,0.0,dag,partial,filtered_curriculum_random_topo,0.32
12,120,0.8,0.185,0.008,0.8,0.0,dag,partial,mta,0.30291666666666667
12,120,0.8,0.185,0.008,0.8,0.05,dag,partial,greedy_lowest_first,0.0
12,120,0.8,0.185,0.008,0.8,0.05,dag,partial,random_unmastered,0.01125
12,120,0.8,0.185,0.008,0.8,0.05,dag,partial,fixed_curriculum_no_skip,0.0
12,120,0.8,0.185,0.008,0.8,0.05,dag,partial,prereq_lowest_first_previous,0.07125
12,120,0.8,0.185,0.008,0.8,0.05,dag,partial,filtered_curriculum_index_order,0.30083333333333334
12,120,0.8,0.185,0.008,0.8,0.05,dag,partial,filtered_curriculum_random_topo,0.30833333333333335
12,120,0.8,0.185,0.008,0.8,0.05,dag,partial,mta,0.28541666666666665
12,120,0.8,0.185,0.008,0.8,0.1,dag,partial,greedy_lowest_first,0.0
12,120,0.8,0.185,0.008,0.8,0.1,dag,partial,random_unmastered,0.005833333333333333
12,120,0.8,0.185,0.008,0.8,0.1,dag,partial,fixed_curriculum_no_skip,0.0
12,120,0.8,0.185,0.008,0.8,0.1,dag,partial,prereq_lowest_first_previous,0.07083333333333333
12,120,0.8,0.185,0.008,0.8,0.1,dag,partial,filtered_curriculum_index_order,0.27125
12,120,0.8,0.185,0.008,0.8,0.1,dag,partial,filtered_curriculum_random_topo,0.2754166666666667
12,120,0.8,0.185,0.008,0.8,0.1,dag,partial,mta,0.27166666666666667
12,120,0.8,0.185,0.008,0.6,0.0,dag,partial,greedy_lowest_first,0.0
12,120,0.8,0.185,0.008,0.6,0.0,dag,partial,random_unmastered,0.012083333333333333
12,120,0.8,0.185,0.008,0.6,0.0,dag,partial,fixed_curriculum_no_skip,0.0
12,120,0.8,0.185,0.008,0.6,0.0,dag,partial,prereq_lowest_first_previous,0.09916666666666667
12,120,0.8,0.185,0.008,0.6,0.0,dag,partial,filtered_curriculum_index_order,0.31375
12,120,0.8,0.185,0.008,0.6,0.0,dag,partial,filtered_curriculum_random_topo,0.32
12,120,0.8,0.185,0.008,0.6,0.0,dag,partial,mta,0.27208333333333334
12,120,0.8,0.185,0.008,0.6,0.05,dag,partial,greedy_lowest_first,0.0
12,120,0.8,0.185,0.008,0.6,0.05,dag,partial,random_unmastered,0.00875
12,120,0.8,0.185,0.008,0.6,0.05,dag,partial,fixed_curriculum_no_skip,0.0
12,120,0.8,0.185,0.008,0.6,0.05,dag,partial,prereq_lowest_first_previous,0.06708333333333333
12,120,0.8,0.185,0.008,0.6,0.05,dag,partial,filtered_curriculum_index_order,0.295
12,120,0.8,0.185,0.008,0.6,0.05,dag,partial,filtered_curriculum_random_topo,0.30541666666666667
12,120,0.8,0.185,0.008,0.6,0.05,dag,partial,mta,0.24916666666666665
12,120,0.8,0.185,0.008,0.6,0.1,dag,partial,greedy_lowest_first,0.0
12,120,0.8,0.185,0.008,0.6,0.1,dag,partial,random_unmastered,0.004166666666666667
12,120,0.8,0.185,0.008,0.6,0.1,dag,partial,fixed_curriculum_no_skip,0.0
12,120,0.8,0.185,0.008,0.6,0.1,dag,partial,prereq_lowest_first_previous,0.06458333333333333
12,120,0.8,0.185,0.008,0.6,0.1,dag,partial,filtered_curriculum_index_order,0.26958333333333334
12,120,0.8,0.185,0.008,0.6,0.1,dag,partial,filtered_curriculum_random_topo,0.2758333333333333
12,120,0.8,0.185,0.008,0.6,0.1,dag,partial,mta,0.22291666666666665
